Source DataFile                                         ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,   Light_1,   Light_2,   Light_3,   Light_4,   Light_5,   Light_6, Dur-Wat,      ChiSq,  QARredMax,        Fo,        Fm,     Fv/Fm,       Sig,         p,    Alp1QA,    Tau1QA,    Alp2QA,    Tau2QA,    Alp3QA,    Tau3QA,   alpCarQ,   tauCarQ,  alpP680Q,     Alpha,        Ek,      Pmax,
C:\LIFT\DATA\PICO\PICO_202306121046_JuNa1197_4_data.csv , 2023/06/12, 10:48:28,    1686577707823,--Not Acquired--     ,--Not Acquired--     ,   506.42,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   121  ,    95.4797,     0.9736,    122.20,    378.06,    0.6768,    198.76,    0.0000,    0.2822,       738,    0.4781,      3022,    0.2398,     11914,     0.347,     27.02,   0.00000,      1.20,    185.29,    221.79,
C:\LIFT\DATA\PICO\PICO_202306121046_JuNa1197_4_data.csv , 2023/06/12, 10:48:38,    1686577718650,--Not Acquired--     ,--Not Acquired--     ,   607.23,     0.0000,      0.0000,  NO DATA,    '10000,    320.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    29.7156,     0.9780,    402.15,    455.98,    0.1181,    222.67,    0.0000,    0.4915,      1538,    0.4601,      2394,    0.0484,     44463,     0.246,     13.79,   0.00000,      1.34,    186.03,    249.47,
C:\LIFT\DATA\PICO\PICO_202306121046_JuNa1197_4_data.csv , 2023/06/12, 10:48:40,    1686577720558,--Not Acquired--     ,--Not Acquired--     ,   506.64,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   121  ,   115.8910,     0.9726,    122.47,    382.85,    0.6801,    195.05,    0.0000,    0.3001,       764,    0.4700,      3109,    0.2299,     12154,     0.331,     29.94,   0.00000,      1.17,    189.86,    223.01,
C:\LIFT\DATA\PICO\PICO_202306121046_JuNa1197_4_data.csv , 2023/06/12, 10:48:51,    1686577731407,--Not Acquired--     ,--Not Acquired--     ,   547.90,     0.0000,      0.0000,  NO DATA,    '10000,    160.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    57.0652,     0.9762,    323.94,    425.67,    0.2390,    208.60,    0.0000,    0.5109,      1324,    0.4184,      3502,    0.0707,     49719,     0.196,     23.01,   0.00000,      1.26,    140.73,    176.79,
C:\LIFT\DATA\PICO\PICO_202306121046_JuNa1197_4_data.csv , 2023/06/12, 10:48:53,    1686577733320,--Not Acquired--     ,--Not Acquired--     ,   506.99,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    81.4090,     0.9746,    120.47,    367.42,    0.6721,    202.68,    0.0000,    0.3028,       795,    0.5325,      3334,    0.1647,     13665,     0.439,     18.72,   0.00000,      1.22,    192.06,    234.42,
C:\LIFT\DATA\PICO\PICO_202306121046_JuNa1197_4_data.csv , 2023/06/12, 10:49:04,    1686577744160,--Not Acquired--     ,--Not Acquired--     ,   524.76,     0.0000,      0.0000,  NO DATA,    '10000,     80.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,   103.8250,     0.9755,    239.62,    395.06,    0.3935,    205.62,    0.0000,    0.3938,      1093,    0.5301,      3438,    0.0761,     59299,     0.207,     28.63,   0.00000,      1.24,    119.36,    147.81,
C:\LIFT\DATA\PICO\PICO_202306121046_JuNa1197_4_data.csv , 2023/06/12, 10:49:06,    1686577746085,--Not Acquired--     ,--Not Acquired--     ,   507.89,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    29.6733,     0.9757,    119.46,    354.08,    0.6626,    206.86,    0.0000,    0.3117,       843,    0.5846,      3532,    0.1037,     17204,     0.606,     11.29,   0.00000,      1.25,    195.29,    243.28,
C:\LIFT\DATA\PICO\PICO_202306121046_JuNa1197_4_data.csv , 2023/06/12, 10:49:17,    1686577756946,--Not Acquired--     ,--Not Acquired--     ,   513.24,     0.0000,      0.0000,  NO DATA,    '10000,     40.00,      0.00,      0.00,      0.00,      0.00,      0.00,   121  ,    84.6250,     0.9779,    159.15,    363.35,    0.5620,    220.44,    0.0000,    0.3897,      1044,    0.5553,      3702,    0.0550,     55976,     0.357,     18.60,   0.00000,      1.33,    135.92,    180.44,
C:\LIFT\DATA\PICO\PICO_202306121046_JuNa1197_4_data.csv , 2023/06/12, 10:49:19,    1686577758863,--Not Acquired--     ,--Not Acquired--     ,   508.09,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    25.7590,     0.9725,    118.78,    347.23,    0.6579,    210.31,    0.0000,    0.3166,       672,    0.6182,      3370,    0.0652,     21845,     0.865,      7.96,   0.00000,      1.27,    212.25,    268.82,
C:\LIFT\DATA\PICO\PICO_202306121046_JuNa1197_4_data.csv , 2023/06/12, 10:49:29,    1686577769728,--Not Acquired--     ,--Not Acquired--     ,   511.06,     0.0000,      0.0000,  NO DATA,    '10000,     20.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    30.2166,     0.9782,    143.20,    360.99,    0.6033,    221.51,    0.0000,    0.3693,      1026,    0.5699,      3601,    0.0608,     32905,     0.565,     11.67,   0.00000,      1.33,    169.23,    225.75,
C:\LIFT\DATA\PICO\PICO_202306121046_JuNa1197_4_data.csv , 2023/06/12, 10:49:31,    1686577771617,--Not Acquired--     ,--Not Acquired--     ,   508.43,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    30.3156,     0.9726,    118.68,    350.27,    0.6612,    208.24,    0.0000,    0.3053,       687,    0.6225,      3247,    0.0722,     19889,     0.897,      7.88,   0.00000,      1.25,    217.48,    272.73,
C:\LIFT\DATA\PICO\PICO_202306121046_JuNa1197_4_data.csv , 2023/06/12, 10:49:42,    1686577782467,--Not Acquired--     ,--Not Acquired--     ,   508.68,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    68.8840,     0.9772,    109.83,    341.47,    0.6784,    206.16,    0.0470,    0.4263,      1042,    0.5429,      4392,    0.0308,     82428,     1.174,      5.61,   0.00000,      1.26,    147.82,    186.96,
