Source DataFile                                           ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,   Light_1,   Light_2,   Light_3,   Light_4,   Light_5,   Light_6, Dur-Wat,      ChiSq,  QARredMax,        Fo,        Fm,     Fv/Fm,       Sig,         p,    Alp1QA,    Tau1QA,    Alp2QA,    Tau2QA,    Alp3QA,    Tau3QA,   alpCarQ,   tauCarQ,  alpP680Q,     Alpha,        Ek,      Pmax,
C:\LIFT\DATA\PICO\PICO_202310301028_JuNa1240_445_data.csv , 2023/10/30, 10:30:06,    1698672606648,--Not Acquired--     ,--Not Acquired--     ,   525.12,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    33.7966,     0.9721,     44.47,     72.25,    0.3845,     95.74,    0.0000,    0.2970,      1822,    0.3663,     10497,    0.3367,     33992,     0.066,     53.20,   0.00000,      0.58,    109.56,     63.17,
C:\LIFT\DATA\PICO\PICO_202310301028_JuNa1240_445_data.csv , 2023/10/30, 10:30:17,    1698672617710,--Not Acquired--     ,--Not Acquired--     ,   541.34,     0.0000,      0.0000,  NO DATA,    '10000,    320.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.1915,     0.8177,     72.72,     83.16,    0.1255,    135.46,    0.3520,    0.7306,        21,    0.1562,      1390,    0.1132,     13110,     0.216,      9.66,   0.00694,      0.91,    680.26,    619.37,
C:\LIFT\DATA\PICO\PICO_202310301028_JuNa1240_445_data.csv , 2023/10/30, 10:30:19,    1698672619694,--Not Acquired--     ,--Not Acquired--     ,   523.67,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    40.1503,     0.9715,     44.93,     72.72,    0.3822,     95.77,    0.0000,    0.3103,      1777,    0.2588,      8613,    0.4309,     28595,     0.068,     54.21,   0.00000,      0.58,    114.82,     66.22,
C:\LIFT\DATA\PICO\PICO_202310301028_JuNa1240_445_data.csv , 2023/10/30, 10:30:30,    1698672630728,--Not Acquired--     ,--Not Acquired--     ,   532.17,     0.0000,      0.0000,  NO DATA,    '10000,    160.00,      0.00,      0.00,      0.00,      0.00,      0.00,   212  ,     1.6902,     0.9157,     66.49,     77.68,    0.1440,    128.26,    0.1830,    0.4966,        29,    0.2410,      2124,    0.2624,     14117,     0.261,      8.41,   0.00270,      0.83,    291.32,    240.63,
C:\LIFT\DATA\PICO\PICO_202310301028_JuNa1240_445_data.csv , 2023/10/30, 10:30:33,    1698672632742,--Not Acquired--     ,--Not Acquired--     ,   523.86,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   120  ,    28.7061,     0.9698,     44.09,     71.78,    0.3857,     94.78,    0.0000,    0.3109,      1644,    0.3259,      9207,    0.3632,     30696,     0.070,     52.66,   0.00000,      0.57,    119.51,     68.22,
C:\LIFT\DATA\PICO\PICO_202310301028_JuNa1240_445_data.csv , 2023/10/30, 10:30:44,    1698672643815,--Not Acquired--     ,--Not Acquired--     ,   528.63,     0.0000,      0.0000,  NO DATA,    '10000,     80.00,      0.00,      0.00,      0.00,      0.00,      0.00,   121  ,     9.6336,     0.9701,     59.00,     73.28,    0.1949,     94.77,    0.0000,    0.3683,      2294,    0.6038,     11231,    0.0279,    121704,     0.191,     15.97,   0.00000,      0.57,    158.94,     90.82,
C:\LIFT\DATA\PICO\PICO_202310301028_JuNa1240_445_data.csv , 2023/10/30, 10:30:46,    1698672646023,--Not Acquired--     ,--Not Acquired--     ,   524.09,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    24.3542,     0.9691,     43.12,     70.71,    0.3901,     94.95,    0.0000,    0.3104,      1520,    0.4100,      9912,    0.2796,     34398,     0.071,     49.42,   0.00000,      0.57,    123.58,     70.66,
C:\LIFT\DATA\PICO\PICO_202310301028_JuNa1240_445_data.csv , 2023/10/30, 10:30:57,    1698672657116,--Not Acquired--     ,--Not Acquired--     ,   526.33,     0.0000,      0.0000,  NO DATA,    '10000,     40.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     5.4030,     0.9723,     51.89,     70.70,    0.2662,     98.84,    0.0000,    0.3313,      1862,    0.6011,     10965,    0.0676,     44072,     0.249,     12.55,   0.00000,      0.60,    164.94,     98.18,
C:\LIFT\DATA\PICO\PICO_202310301028_JuNa1240_445_data.csv , 2023/10/30, 10:30:59,    1698672659236,--Not Acquired--     ,--Not Acquired--     ,   524.40,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    16.5790,     0.9692,     41.92,     69.34,    0.3954,     96.03,    0.0000,    0.3178,      1463,    0.5200,     10786,    0.1622,     48406,     0.073,     44.38,   0.00000,      0.58,    124.19,     71.82,
C:\LIFT\DATA\PICO\PICO_202310301028_JuNa1240_445_data.csv , 2023/10/30, 10:31:10,    1698672670360,--Not Acquired--     ,--Not Acquired--     ,   525.16,     0.0000,      0.0000,  NO DATA,    '10000,     20.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     6.7913,     0.9711,     48.74,     69.89,    0.3026,     99.73,    0.0000,    0.3421,      1578,    0.5251,     10100,    0.1328,     33415,     0.295,     10.87,   0.00000,      0.60,    161.96,     97.27,
C:\LIFT\DATA\PICO\PICO_202310301028_JuNa1240_445_data.csv , 2023/10/30, 10:31:12,    1698672672440,--Not Acquired--     ,--Not Acquired--     ,   524.75,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   121  ,    20.1607,     0.9702,     41.16,     68.61,    0.4001,     96.83,    0.0000,    0.3451,      1603,    0.5444,     12447,    0.1105,     70524,     0.070,     45.22,   0.00000,      0.58,    113.43,     66.15,
C:\LIFT\DATA\PICO\PICO_202310301028_JuNa1240_445_data.csv , 2023/10/30, 10:31:23,    1698672683621,--Not Acquired--     ,--Not Acquired--     ,   525.58,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     9.8949,     0.9691,     37.06,     66.85,    0.4456,     92.68,    0.0000,    0.3125,      1802,    0.5684,     13553,    0.1191,    180932,     0.266,     11.64,   0.00000,      0.56,     59.39,     33.54,
