Source DataFile                                          ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,   Light_1,   Light_2,   Light_3,   Light_4,   Light_5,   Light_6, Dur-Wat,      ChiSq,  QARredMax,        Fo,        Fm,     Fv/Fm,       Sig,         p,    Alp1QA,    Tau1QA,    Alp2QA,    Tau2QA,    Alp3QA,    Tau3QA,   alpCarQ,   tauCarQ,  alpP680Q,     Alpha,        Ek,      Pmax,
C:\LIFT\DATA\PICO\PICO_202307050938_JuNa1210_44_data.csv , 2023/07/05, 09:41:17,    1688560877762,--Not Acquired--     ,--Not Acquired--     ,   519.36,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.5025,     0.9179,     21.28,     35.40,    0.3989,    112.38,    0.0000,    0.3782,       790,    0.5236,      4324,    0.0982,     23677,     0.173,     10.25,   0.00000,      0.68,    302.29,    204.58,
C:\LIFT\DATA\PICO\PICO_202307050938_JuNa1210_44_data.csv , 2023/07/05, 09:41:28,    1688560888648,--Not Acquired--     ,--Not Acquired--     ,   527.09,     0.0000,      0.0000,  NO DATA,    '10000,    320.00,      0.00,      0.00,      0.00,      0.00,      0.00,   112  ,     1.4604,     0.8976,     31.83,     38.06,    0.1639,    146.20,    0.0940,    0.3364,        24,    0.5679,      1820,    0.0957,     13791,     0.283,      8.38,   0.00000,      0.91,    472.39,    428.50,
C:\LIFT\DATA\PICO\PICO_202307050938_JuNa1210_44_data.csv , 2023/07/05, 09:41:30,    1688560890517,--Not Acquired--     ,--Not Acquired--     ,   519.44,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.4953,     0.9185,     21.40,     35.36,    0.3948,    112.24,    0.0000,    0.4016,       853,    0.4911,      4381,    0.1072,     20288,     0.163,      9.71,   0.00000,      0.68,    316.84,    214.16,
C:\LIFT\DATA\PICO\PICO_202307050938_JuNa1210_44_data.csv , 2023/07/05, 09:41:41,    1688560901398,--Not Acquired--     ,--Not Acquired--     ,   522.97,     0.0000,      0.0000,  NO DATA,    '10000,    160.00,      0.00,      0.00,      0.00,      0.00,      0.00,   211  ,     1.6003,     0.9085,     27.80,     37.23,    0.2534,    111.63,    0.0000,    0.5042,       862,    0.4611,      3824,    0.0347,     46530,     0.183,     20.30,   0.00000,      0.67,    390.27,    262.37,
C:\LIFT\DATA\PICO\PICO_202307050938_JuNa1210_44_data.csv , 2023/07/05, 09:41:43,    1688560903315,--Not Acquired--     ,--Not Acquired--     ,   519.31,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.5736,     0.9183,     21.32,     35.43,    0.3984,    113.40,    0.0000,    0.3885,       793,    0.5217,      4079,    0.0898,     23658,     0.198,      8.97,   0.00000,      0.68,    321.11,    219.29,
C:\LIFT\DATA\PICO\PICO_202307050938_JuNa1210_44_data.csv , 2023/07/05, 09:41:54,    1688560914236,--Not Acquired--     ,--Not Acquired--     ,   521.04,     0.0000,      0.0000,  NO DATA,    '10000,     80.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.0154,     0.9150,     25.67,     36.73,    0.3010,    115.34,    0.0000,    0.4344,       793,    0.5060,      3616,    0.0596,     18911,     0.253,     13.09,   0.00000,      0.69,    436.17,    302.96,
C:\LIFT\DATA\PICO\PICO_202307050938_JuNa1210_44_data.csv , 2023/07/05, 09:41:56,    1688560916076,--Not Acquired--     ,--Not Acquired--     ,   519.47,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   211  ,     1.4474,     0.9130,     21.31,     35.66,    0.4023,    110.43,    0.0000,    0.4143,       805,    0.5046,      4201,    0.0811,     22571,     0.248,      7.21,   0.00000,      0.67,    350.99,    233.42,
C:\LIFT\DATA\PICO\PICO_202307050938_JuNa1210_44_data.csv , 2023/07/05, 09:42:07,    1688560926939,--Not Acquired--     ,--Not Acquired--     ,   520.35,     0.0000,      0.0000,  NO DATA,    '10000,     40.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.9694,     0.9175,     24.14,     36.46,    0.3380,    118.86,    0.0000,    0.4624,       777,    0.4192,      3390,    0.1184,      9749,     0.274,     11.98,   0.00000,      0.72,    476.13,    340.81,
C:\LIFT\DATA\PICO\PICO_202307050938_JuNa1210_44_data.csv , 2023/07/05, 09:42:08,    1688560928781,--Not Acquired--     ,--Not Acquired--     ,   519.44,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.8011,     0.9165,     21.14,     35.61,    0.4064,    113.30,    0.0000,    0.3889,       761,    0.5427,      3941,    0.0684,     30386,     0.192,     10.96,   0.00000,      0.68,    324.72,    221.56,
C:\LIFT\DATA\PICO\PICO_202307050938_JuNa1210_44_data.csv , 2023/07/05, 09:42:19,    1688560939663,--Not Acquired--     ,--Not Acquired--     ,   519.73,     0.0000,      0.0000,  NO DATA,    '10000,     20.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.9761,     0.9164,     23.42,     36.37,    0.3559,    118.86,    0.0000,    0.4887,       762,    0.4430,      4052,    0.0683,     14896,     0.370,      8.75,   0.00000,      0.72,    438.64,    313.97,
C:\LIFT\DATA\PICO\PICO_202307050938_JuNa1210_44_data.csv , 2023/07/05, 09:42:21,    1688560941501,--Not Acquired--     ,--Not Acquired--     ,   519.29,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.6183,     0.9169,     21.18,     35.58,    0.4045,    111.79,    0.0000,    0.4000,       853,    0.5029,      3941,    0.0971,     19508,     0.203,      9.47,   0.00000,      0.67,    352.22,    237.12,
C:\LIFT\DATA\PICO\PICO_202307050938_JuNa1210_44_data.csv , 2023/07/05, 09:42:32,    1688560952387,--Not Acquired--     ,--Not Acquired--     ,   519.38,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   212  ,     2.4728,     0.9100,     19.93,     36.07,    0.4475,    102.57,    0.0000,    0.4913,      1212,    0.4581,      7078,    0.0505,    165015,     0.449,      3.53,   0.00000,      0.62,    131.83,     82.12,
